ts_start,ts_end,price
2026-01-16 08:30:00,2026-01-16 08:45:00,0.209740
2026-01-16 08:15:00,2026-01-16 08:30:00,0.206760
2026-01-16 08:00:00,2026-01-16 08:15:00,0.180200
2026-01-16 07:45:00,2026-01-16 08:00:00,0.180200
2026-01-16 07:30:00,2026-01-16 07:45:00,0.180200
2026-01-16 07:15:00,2026-01-16 07:30:00,0.180190
2026-01-16 07:00:00,2026-01-16 07:15:00,0.167070
2026-01-16 06:45:00,2026-01-16 07:00:00,0.106510
2026-01-16 06:30:00,2026-01-16 06:45:00,0.102400
2026-01-16 06:15:00,2026-01-16 06:30:00,0.097540
2026-01-16 06:00:00,2026-01-16 06:15:00,0.093960
2026-01-16 05:45:00,2026-01-16 06:00:00,0.096750
2026-01-16 05:30:00,2026-01-16 05:45:00,0.089900
2026-01-16 05:15:00,2026-01-16 05:30:00,0.107190
2026-01-16 05:00:00,2026-01-16 05:15:00,0.092540
2026-01-16 04:45:00,2026-01-16 05:00:00,0.089630
2026-01-16 04:30:00,2026-01-16 04:45:00,0.092660
2026-01-16 04:15:00,2026-01-16 04:30:00,0.092430
2026-01-16 04:00:00,2026-01-16 04:15:00,0.092800
2026-01-16 03:45:00,2026-01-16 04:00:00,0.090980
2026-01-16 03:30:00,2026-01-16 03:45:00,0.092390
2026-01-16 03:15:00,2026-01-16 03:30:00,0.096460
2026-01-16 03:00:00,2026-01-16 03:15:00,0.097100
2026-01-16 02:45:00,2026-01-16 03:00:00,0.094820
2026-01-16 02:30:00,2026-01-16 02:45:00,0.092960
2026-01-16 02:15:00,2026-01-16 02:30:00,0.093690
2026-01-16 02:00:00,2026-01-16 02:15:00,0.096260
2026-01-16 01:45:00,2026-01-16 02:00:00,0.092950
2026-01-16 01:30:00,2026-01-16 01:45:00,0.093040
2026-01-16 01:15:00,2026-01-16 01:30:00,0.097720
2026-01-16 01:00:00,2026-01-16 01:15:00,0.102550
2026-01-16 00:45:00,2026-01-16 01:00:00,0.090420
2026-01-16 00:30:00,2026-01-16 00:45:00,0.099880
2026-01-16 00:15:00,2026-01-16 00:30:00,0.100220
2026-01-16 00:00:00,2026-01-16 00:15:00,0.106210
2026-01-15 23:45:00,2026-01-16 00:00:00,0.100640
2026-01-15 23:30:00,2026-01-15 23:45:00,0.102680
2026-01-15 23:15:00,2026-01-15 23:30:00,0.108710
2026-01-15 23:00:00,2026-01-15 23:15:00,0.113330
2026-01-15 22:45:00,2026-01-15 23:00:00,0.106470
2026-01-15 22:30:00,2026-01-15 22:45:00,0.111550
2026-01-15 22:15:00,2026-01-15 22:30:00,0.128000
2026-01-15 22:00:00,2026-01-15 22:15:00,0.177600
2026-01-15 21:45:00,2026-01-15 22:00:00,0.117530
2026-01-15 21:30:00,2026-01-15 21:45:00,0.143670
2026-01-15 21:15:00,2026-01-15 21:30:00,0.154630
2026-01-15 21:00:00,2026-01-15 21:15:00,0.173250
2026-01-15 20:45:00,2026-01-15 21:00:00,0.141780
2026-01-15 20:30:00,2026-01-15 20:45:00,0.166580
2026-01-15 20:15:00,2026-01-15 20:30:00,0.172680
2026-01-15 20:00:00,2026-01-15 20:15:00,0.177600
2026-01-15 19:45:00,2026-01-15 20:00:00,0.165770
2026-01-15 19:30:00,2026-01-15 19:45:00,0.177600
2026-01-15 19:15:00,2026-01-15 19:30:00,0.177590
2026-01-15 19:00:00,2026-01-15 19:15:00,0.188090
2026-01-15 18:45:00,2026-01-15 19:00:00,0.182230
2026-01-15 18:30:00,2026-01-15 18:45:00,0.250000
2026-01-15 18:15:00,2026-01-15 18:30:00,0.250090
2026-01-15 18:00:00,2026-01-15 18:15:00,0.273140
2026-01-15 17:45:00,2026-01-15 18:00:00,0.300010
2026-01-15 17:30:00,2026-01-15 17:45:00,0.300100
2026-01-15 17:15:00,2026-01-15 17:30:00,0.325020
2026-01-15 17:00:00,2026-01-15 17:15:00,0.323280
2026-01-15 16:45:00,2026-01-15 17:00:00,0.199150
2026-01-15 16:30:00,2026-01-15 16:45:00,0.215290
2026-01-15 16:15:00,2026-01-15 16:30:00,0.187280
2026-01-15 16:00:00,2026-01-15 16:15:00,0.177590
2026-01-15 15:45:00,2026-01-15 16:00:00,0.199210
2026-01-15 15:30:00,2026-01-15 15:45:00,0.201140
2026-01-15 15:15:00,2026-01-15 15:30:00,0.191390
2026-01-15 15:00:00,2026-01-15 15:15:00,0.204080
2026-01-15 14:45:00,2026-01-15 15:00:00,0.243860
2026-01-15 14:30:00,2026-01-15 14:45:00,0.229130
2026-01-15 14:15:00,2026-01-15 14:30:00,0.226750
2026-01-15 14:00:00,2026-01-15 14:15:00,0.242670
2026-01-15 13:45:00,2026-01-15 14:00:00,0.250000
2026-01-15 13:30:00,2026-01-15 13:45:00,0.250000
2026-01-15 13:15:00,2026-01-15 13:30:00,0.232580
2026-01-15 13:00:00,2026-01-15 13:15:00,0.205010
2026-01-15 12:45:00,2026-01-15 13:00:00,0.191210
2026-01-15 12:30:00,2026-01-15 12:45:00,0.202450
2026-01-15 12:15:00,2026-01-15 12:30:00,0.207380
2026-01-15 12:00:00,2026-01-15 12:15:00,0.206840
2026-01-15 11:45:00,2026-01-15 12:00:00,0.185330
2026-01-15 11:30:00,2026-01-15 11:45:00,0.199920
2026-01-15 11:15:00,2026-01-15 11:30:00,0.205500
2026-01-15 11:00:00,2026-01-15 11:15:00,0.195170
2026-01-15 10:45:00,2026-01-15 11:00:00,0.255510
2026-01-15 10:30:00,2026-01-15 10:45:00,0.287260
2026-01-15 10:15:00,2026-01-15 10:30:00,0.250070
2026-01-15 10:00:00,2026-01-15 10:15:00,0.247970
2026-01-15 09:45:00,2026-01-15 10:00:00,0.249490
2026-01-15 09:30:00,2026-01-15 09:45:00,0.230830
2026-01-15 09:15:00,2026-01-15 09:30:00,0.198400
2026-01-15 09:00:00,2026-01-15 09:15:00,0.177600
2026-01-15 08:45:00,2026-01-15 09:00:00,0.275600
2026-01-15 08:30:00,2026-01-15 08:45:00,0.250040
2026-01-15 08:15:00,2026-01-15 08:30:00,0.289990
2026-01-15 08:00:00,2026-01-15 08:15:00,0.208050
2026-01-15 07:45:00,2026-01-15 08:00:00,0.198650
2026-01-15 07:30:00,2026-01-15 07:45:00,0.164010
2026-01-15 07:15:00,2026-01-15 07:30:00,0.135110
2026-01-15 07:00:00,2026-01-15 07:15:00,0.106090
2026-01-15 06:45:00,2026-01-15 07:00:00,0.118670
2026-01-15 06:30:00,2026-01-15 06:45:00,0.117720
2026-01-15 06:15:00,2026-01-15 06:30:00,0.108720
2026-01-15 06:00:00,2026-01-15 06:15:00,0.081940
2026-01-15 05:45:00,2026-01-15 06:00:00,0.083010
2026-01-15 05:30:00,2026-01-15 05:45:00,0.081670
2026-01-15 05:15:00,2026-01-15 05:30:00,0.098970
2026-01-15 05:00:00,2026-01-15 05:15:00,0.081050
2026-01-15 04:45:00,2026-01-15 05:00:00,0.076880
2026-01-15 04:30:00,2026-01-15 04:45:00,0.079590
2026-01-15 04:15:00,2026-01-15 04:30:00,0.081210
2026-01-15 04:00:00,2026-01-15 04:15:00,0.082380
2026-01-15 03:45:00,2026-01-15 04:00:00,0.081790
2026-01-15 03:30:00,2026-01-15 03:45:00,0.083040
2026-01-15 03:15:00,2026-01-15 03:30:00,0.086310
2026-01-15 03:00:00,2026-01-15 03:15:00,0.091140
2026-01-15 02:45:00,2026-01-15 03:00:00,0.080400
2026-01-15 02:30:00,2026-01-15 02:45:00,0.087190
2026-01-15 02:15:00,2026-01-15 02:30:00,0.089660
2026-01-15 02:00:00,2026-01-15 02:15:00,0.093650
2026-01-15 01:45:00,2026-01-15 02:00:00,0.089450
2026-01-15 01:30:00,2026-01-15 01:45:00,0.093320
2026-01-15 01:15:00,2026-01-15 01:30:00,0.086120
2026-01-15 01:00:00,2026-01-15 01:15:00,0.115540
2026-01-15 00:45:00,2026-01-15 01:00:00,0.087440
2026-01-15 00:30:00,2026-01-15 00:45:00,0.091090
2026-01-15 00:15:00,2026-01-15 00:30:00,0.094540
2026-01-15 00:00:00,2026-01-15 00:15:00,0.100280
2026-01-14 23:45:00,2026-01-15 00:00:00,0.094210
2026-01-14 23:30:00,2026-01-14 23:45:00,0.098120
2026-01-14 23:15:00,2026-01-14 23:30:00,0.100410
2026-01-14 23:00:00,2026-01-14 23:15:00,0.103300
2026-01-14 22:45:00,2026-01-14 23:00:00,0.101380
2026-01-14 22:30:00,2026-01-14 22:45:00,0.107160
2026-01-14 22:15:00,2026-01-14 22:30:00,0.110580
2026-01-14 22:00:00,2026-01-14 22:15:00,0.117670
2026-01-14 21:45:00,2026-01-14 22:00:00,0.109930
2026-01-14 21:30:00,2026-01-14 21:45:00,0.125610
2026-01-14 21:15:00,2026-01-14 21:30:00,0.132280
2026-01-14 21:00:00,2026-01-14 21:15:00,0.148460
2026-01-14 20:45:00,2026-01-14 21:00:00,0.131050
2026-01-14 20:30:00,2026-01-14 20:45:00,0.141790
2026-01-14 20:15:00,2026-01-14 20:30:00,0.158960
2026-01-14 20:00:00,2026-01-14 20:15:00,0.180600
2026-01-14 19:45:00,2026-01-14 20:00:00,0.172830
2026-01-14 19:30:00,2026-01-14 19:45:00,0.168450
2026-01-14 19:15:00,2026-01-14 19:30:00,0.168520
2026-01-14 19:00:00,2026-01-14 19:15:00,0.178990
2026-01-14 18:45:00,2026-01-14 19:00:00,0.178350
2026-01-14 18:30:00,2026-01-14 18:45:00,0.185000
2026-01-14 18:15:00,2026-01-14 18:30:00,0.192260
2026-01-14 18:00:00,2026-01-14 18:15:00,0.154560
2026-01-14 17:45:00,2026-01-14 18:00:00,0.197410
2026-01-14 17:30:00,2026-01-14 17:45:00,0.154530
2026-01-14 17:15:00,2026-01-14 17:30:00,0.130530
2026-01-14 17:00:00,2026-01-14 17:15:00,0.113860
2026-01-14 16:45:00,2026-01-14 17:00:00,0.158390
2026-01-14 16:30:00,2026-01-14 16:45:00,0.155340
2026-01-14 16:15:00,2026-01-14 16:30:00,0.127200
2026-01-14 16:00:00,2026-01-14 16:15:00,0.116410
2026-01-14 15:45:00,2026-01-14 16:00:00,0.132750
2026-01-14 15:30:00,2026-01-14 15:45:00,0.122410
2026-01-14 15:15:00,2026-01-14 15:30:00,0.110180
2026-01-14 15:00:00,2026-01-14 15:15:00,0.118870
2026-01-14 14:45:00,2026-01-14 15:00:00,0.110190
2026-01-14 14:30:00,2026-01-14 14:45:00,0.125060
2026-01-14 14:15:00,2026-01-14 14:30:00,0.124280
2026-01-14 14:00:00,2026-01-14 14:15:00,0.121070
2026-01-14 13:45:00,2026-01-14 14:00:00,0.119330
2026-01-14 13:30:00,2026-01-14 13:45:00,0.121060
2026-01-14 13:15:00,2026-01-14 13:30:00,0.122500
2026-01-14 13:00:00,2026-01-14 13:15:00,0.126540
2026-01-14 12:45:00,2026-01-14 13:00:00,0.122810
2026-01-14 12:30:00,2026-01-14 12:45:00,0.123500
2026-01-14 12:15:00,2026-01-14 12:30:00,0.127880
2026-01-14 12:00:00,2026-01-14 12:15:00,0.126680
2026-01-14 11:45:00,2026-01-14 12:00:00,0.125140
2026-01-14 11:30:00,2026-01-14 11:45:00,0.122130
2026-01-14 11:15:00,2026-01-14 11:30:00,0.126150
2026-01-14 11:00:00,2026-01-14 11:15:00,0.141030
2026-01-14 10:45:00,2026-01-14 11:00:00,0.135510
2026-01-14 10:30:00,2026-01-14 10:45:00,0.142200
2026-01-14 10:15:00,2026-01-14 10:30:00,0.162810
2026-01-14 10:00:00,2026-01-14 10:15:00,0.167560
2026-01-14 09:45:00,2026-01-14 10:00:00,0.175010
2026-01-14 09:30:00,2026-01-14 09:45:00,0.191990
2026-01-14 09:15:00,2026-01-14 09:30:00,0.239900
2026-01-14 09:00:00,2026-01-14 09:15:00,0.239900
2026-01-14 08:45:00,2026-01-14 09:00:00,0.185000
2026-01-14 08:30:00,2026-01-14 08:45:00,0.191990
2026-01-14 08:15:00,2026-01-14 08:30:00,0.199000
2026-01-14 08:00:00,2026-01-14 08:15:00,0.191980
2026-01-14 07:45:00,2026-01-14 08:00:00,0.145420
2026-01-14 07:30:00,2026-01-14 07:45:00,0.142000
2026-01-14 07:15:00,2026-01-14 07:30:00,0.135590
2026-01-14 07:00:00,2026-01-14 07:15:00,0.118590
2026-01-14 06:45:00,2026-01-14 07:00:00,0.110010
2026-01-14 06:30:00,2026-01-14 06:45:00,0.104740
2026-01-14 06:15:00,2026-01-14 06:30:00,0.105420
2026-01-14 06:00:00,2026-01-14 06:15:00,0.097400
2026-01-14 05:45:00,2026-01-14 06:00:00,0.099640
2026-01-14 05:30:00,2026-01-14 05:45:00,0.096880
2026-01-14 05:15:00,2026-01-14 05:30:00,0.095100
2026-01-14 05:00:00,2026-01-14 05:15:00,0.094950
2026-01-14 04:45:00,2026-01-14 05:00:00,0.067670
2026-01-14 04:30:00,2026-01-14 04:45:00,0.067680
2026-01-14 04:15:00,2026-01-14 04:30:00,0.090340
2026-01-14 04:00:00,2026-01-14 04:15:00,0.095770
2026-01-14 03:45:00,2026-01-14 04:00:00,0.080000
2026-01-14 03:30:00,2026-01-14 03:45:00,0.095630
2026-01-14 03:15:00,2026-01-14 03:30:00,0.096770
2026-01-14 03:00:00,2026-01-14 03:15:00,0.098090
2026-01-14 02:45:00,2026-01-14 03:00:00,0.097740
2026-01-14 02:30:00,2026-01-14 02:45:00,0.099750
2026-01-14 02:15:00,2026-01-14 02:30:00,0.102490
2026-01-14 02:00:00,2026-01-14 02:15:00,0.103490
2026-01-14 01:45:00,2026-01-14 02:00:00,0.099740
2026-01-14 01:30:00,2026-01-14 01:45:00,0.103120
2026-01-14 01:15:00,2026-01-14 01:30:00,0.106160
2026-01-14 01:00:00,2026-01-14 01:15:00,0.109080
2026-01-14 00:45:00,2026-01-14 01:00:00,0.087670
2026-01-14 00:30:00,2026-01-14 00:45:00,0.094430
2026-01-14 00:15:00,2026-01-14 00:30:00,0.099470
2026-01-14 00:00:00,2026-01-14 00:15:00,0.108770
2026-01-13 23:45:00,2026-01-14 00:00:00,0.159740
2026-01-13 23:30:00,2026-01-13 23:45:00,0.216660
2026-01-13 23:15:00,2026-01-13 23:30:00,0.240790
2026-01-13 23:00:00,2026-01-13 23:15:00,0.304500
2026-01-13 22:45:00,2026-01-13 23:00:00,0.109050
2026-01-13 22:30:00,2026-01-13 22:45:00,0.123790
2026-01-13 22:15:00,2026-01-13 22:30:00,0.171660
2026-01-13 22:00:00,2026-01-13 22:15:00,0.264160
2026-01-13 21:45:00,2026-01-13 22:00:00,0.172470
2026-01-13 21:30:00,2026-01-13 21:45:00,0.218880
2026-01-13 21:15:00,2026-01-13 21:30:00,0.248990
2026-01-13 21:00:00,2026-01-13 21:15:00,0.265090
2026-01-13 20:45:00,2026-01-13 21:00:00,0.200630
2026-01-13 20:30:00,2026-01-13 20:45:00,0.260540
2026-01-13 20:15:00,2026-01-13 20:30:00,0.286020
2026-01-13 20:00:00,2026-01-13 20:15:00,0.312800
2026-01-13 19:45:00,2026-01-13 20:00:00,0.261550
2026-01-13 19:30:00,2026-01-13 19:45:00,0.293130
2026-01-13 19:15:00,2026-01-13 19:30:00,0.300010
2026-01-13 19:00:00,2026-01-13 19:15:00,0.312810
2026-01-13 18:45:00,2026-01-13 19:00:00,0.304500
2026-01-13 18:30:00,2026-01-13 18:45:00,0.319490
2026-01-13 18:15:00,2026-01-13 18:30:00,0.312810
2026-01-13 18:00:00,2026-01-13 18:15:00,0.314850
2026-01-13 17:45:00,2026-01-13 18:00:00,0.312800
2026-01-13 17:30:00,2026-01-13 17:45:00,0.312810
2026-01-13 17:15:00,2026-01-13 17:30:00,0.312800
2026-01-13 17:00:00,2026-01-13 17:15:00,0.295930
2026-01-13 16:45:00,2026-01-13 17:00:00,0.377850
2026-01-13 16:30:00,2026-01-13 16:45:00,0.382900
2026-01-13 16:15:00,2026-01-13 16:30:00,0.377090
2026-01-13 16:00:00,2026-01-13 16:15:00,0.377090
2026-01-13 15:45:00,2026-01-13 16:00:00,0.379530
2026-01-13 15:30:00,2026-01-13 15:45:00,0.381220
2026-01-13 15:15:00,2026-01-13 15:30:00,0.350330
2026-01-13 15:00:00,2026-01-13 15:15:00,0.312810
2026-01-13 14:45:00,2026-01-13 15:00:00,0.472550
2026-01-13 14:30:00,2026-01-13 14:45:00,0.485990
2026-01-13 14:15:00,2026-01-13 14:30:00,0.312800
2026-01-13 14:00:00,2026-01-13 14:15:00,0.312810
2026-01-13 13:45:00,2026-01-13 14:00:00,0.304500
2026-01-13 13:30:00,2026-01-13 13:45:00,0.319490
2026-01-13 13:15:00,2026-01-13 13:30:00,0.319490
2026-01-13 13:00:00,2026-01-13 13:15:00,0.319490
2026-01-13 12:45:00,2026-01-13 13:00:00,0.463290
2026-01-13 12:30:00,2026-01-13 12:45:00,0.312810
2026-01-13 12:15:00,2026-01-13 12:30:00,0.312810
2026-01-13 12:00:00,2026-01-13 12:15:00,0.312810
2026-01-13 11:45:00,2026-01-13 12:00:00,0.240790
2026-01-13 11:30:00,2026-01-13 11:45:00,0.250000
2026-01-13 11:15:00,2026-01-13 11:30:00,0.250020
2026-01-13 11:00:00,2026-01-13 11:15:00,0.252750
2026-01-13 10:45:00,2026-01-13 11:00:00,0.300000
2026-01-13 10:30:00,2026-01-13 10:45:00,0.300000
2026-01-13 10:15:00,2026-01-13 10:30:00,0.300000
2026-01-13 10:00:00,2026-01-13 10:15:00,0.290000
2026-01-13 09:45:00,2026-01-13 10:00:00,0.294790
2026-01-13 09:30:00,2026-01-13 09:45:00,0.483040
2026-01-13 09:15:00,2026-01-13 09:30:00,0.483010
2026-01-13 09:00:00,2026-01-13 09:15:00,0.400090
2026-01-13 08:45:00,2026-01-13 09:00:00,0.358200
2026-01-13 08:30:00,2026-01-13 08:45:00,0.319500
2026-01-13 08:15:00,2026-01-13 08:30:00,0.303950
2026-01-13 08:00:00,2026-01-13 08:15:00,0.186670
2026-01-13 07:45:00,2026-01-13 08:00:00,0.228200
2026-01-13 07:30:00,2026-01-13 07:45:00,0.228190
2026-01-13 07:15:00,2026-01-13 07:30:00,0.147650
2026-01-13 07:00:00,2026-01-13 07:15:00,0.123280
2026-01-13 06:45:00,2026-01-13 07:00:00,0.120380
2026-01-13 06:30:00,2026-01-13 06:45:00,0.113990
2026-01-13 06:15:00,2026-01-13 06:30:00,0.109190
2026-01-13 06:00:00,2026-01-13 06:15:00,0.079840
2026-01-13 05:45:00,2026-01-13 06:00:00,0.103750
2026-01-13 05:30:00,2026-01-13 05:45:00,0.099010
2026-01-13 05:15:00,2026-01-13 05:30:00,0.097680
2026-01-13 05:00:00,2026-01-13 05:15:00,0.097000
2026-01-13 04:45:00,2026-01-13 05:00:00,0.095930
2026-01-13 04:30:00,2026-01-13 04:45:00,0.096490
2026-01-13 04:15:00,2026-01-13 04:30:00,0.096050
2026-01-13 04:00:00,2026-01-13 04:15:00,0.095030
2026-01-13 03:45:00,2026-01-13 04:00:00,0.094540
2026-01-13 03:30:00,2026-01-13 03:45:00,0.095040
2026-01-13 03:15:00,2026-01-13 03:30:00,0.096550
2026-01-13 03:00:00,2026-01-13 03:15:00,0.081690
2026-01-13 02:45:00,2026-01-13 03:00:00,0.094080
2026-01-13 02:30:00,2026-01-13 02:45:00,0.095740
2026-01-13 02:15:00,2026-01-13 02:30:00,0.080860
2026-01-13 02:00:00,2026-01-13 02:15:00,0.102510
2026-01-13 01:45:00,2026-01-13 02:00:00,0.096920
2026-01-13 01:30:00,2026-01-13 01:45:00,0.099380
2026-01-13 01:15:00,2026-01-13 01:30:00,0.102380
2026-01-13 01:00:00,2026-01-13 01:15:00,0.104850
2026-01-13 00:45:00,2026-01-13 01:00:00,0.097340
2026-01-13 00:30:00,2026-01-13 00:45:00,0.105630
2026-01-13 00:15:00,2026-01-13 00:30:00,0.112030
2026-01-13 00:00:00,2026-01-13 00:15:00,0.117680
2026-01-12 23:45:00,2026-01-13 00:00:00,0.117160
2026-01-12 23:30:00,2026-01-12 23:45:00,0.127780
2026-01-12 23:15:00,2026-01-12 23:30:00,0.127090
2026-01-12 23:00:00,2026-01-12 23:15:00,0.208480
2026-01-12 22:45:00,2026-01-12 23:00:00,0.304510
2026-01-12 22:30:00,2026-01-12 22:45:00,0.325050
2026-01-12 22:15:00,2026-01-12 22:30:00,0.335400
2026-01-12 22:00:00,2026-01-12 22:15:00,0.335410
2026-01-12 21:45:00,2026-01-12 22:00:00,0.206280
2026-01-12 21:30:00,2026-01-12 21:45:00,0.307080
2026-01-12 21:15:00,2026-01-12 21:30:00,0.352460
2026-01-12 21:00:00,2026-01-12 21:15:00,0.335410
2026-01-12 20:45:00,2026-01-12 21:00:00,0.324080
2026-01-12 20:30:00,2026-01-12 20:45:00,0.335410
2026-01-12 20:15:00,2026-01-12 20:30:00,0.335410
2026-01-12 20:00:00,2026-01-12 20:15:00,0.391670
2026-01-12 19:45:00,2026-01-12 20:00:00,0.335400
2026-01-12 19:30:00,2026-01-12 19:45:00,0.335410
2026-01-12 19:15:00,2026-01-12 19:30:00,0.335410
2026-01-12 19:00:00,2026-01-12 19:15:00,0.352840
2026-01-12 18:45:00,2026-01-12 19:00:00,0.251790
2026-01-12 18:30:00,2026-01-12 18:45:00,0.289990
2026-01-12 18:15:00,2026-01-12 18:30:00,0.250080
2026-01-12 18:00:00,2026-01-12 18:15:00,0.237790
2026-01-12 17:45:00,2026-01-12 18:00:00,0.290000
2026-01-12 17:30:00,2026-01-12 17:45:00,0.304500
2026-01-12 17:15:00,2026-01-12 17:30:00,0.304500
2026-01-12 17:00:00,2026-01-12 17:15:00,0.290000
2026-01-12 16:45:00,2026-01-12 17:00:00,0.304500
2026-01-12 16:30:00,2026-01-12 16:45:00,0.304500
2026-01-12 16:15:00,2026-01-12 16:30:00,0.299960
2026-01-12 16:00:00,2026-01-12 16:15:00,0.289990
2026-01-12 15:45:00,2026-01-12 16:00:00,0.400070
2026-01-12 15:30:00,2026-01-12 15:45:00,0.357440
2026-01-12 15:15:00,2026-01-12 15:30:00,0.342350
2026-01-12 15:00:00,2026-01-12 15:15:00,0.323600
2026-01-12 14:45:00,2026-01-12 15:00:00,0.326240
2026-01-12 14:30:00,2026-01-12 14:45:00,0.329800
2026-01-12 14:15:00,2026-01-12 14:30:00,0.329790
2026-01-12 14:00:00,2026-01-12 14:15:00,0.329800
2026-01-12 13:45:00,2026-01-12 14:00:00,0.320360
2026-01-12 13:30:00,2026-01-12 13:45:00,0.305090
2026-01-12 13:15:00,2026-01-12 13:30:00,0.295610
2026-01-12 13:00:00,2026-01-12 13:15:00,0.295610
2026-01-12 12:45:00,2026-01-12 13:00:00,0.286410
2026-01-12 12:30:00,2026-01-12 12:45:00,0.285650
2026-01-12 12:15:00,2026-01-12 12:30:00,0.285480
2026-01-12 12:00:00,2026-01-12 12:15:00,0.308780
2026-01-12 11:45:00,2026-01-12 12:00:00,0.329800
2026-01-12 11:30:00,2026-01-12 11:45:00,0.329800
2026-01-12 11:15:00,2026-01-12 11:30:00,0.329800
2026-01-12 11:00:00,2026-01-12 11:15:00,0.334670
2026-01-12 10:45:00,2026-01-12 11:00:00,0.329800
2026-01-12 10:30:00,2026-01-12 10:45:00,0.329800
2026-01-12 10:15:00,2026-01-12 10:30:00,0.329800
2026-01-12 10:00:00,2026-01-12 10:15:00,0.329790
2026-01-12 09:45:00,2026-01-12 10:00:00,0.335400
2026-01-12 09:30:00,2026-01-12 09:45:00,0.335400
2026-01-12 09:15:00,2026-01-12 09:30:00,0.329800
2026-01-12 09:00:00,2026-01-12 09:15:00,0.299900
2026-01-12 08:45:00,2026-01-12 09:00:00,0.251800
2026-01-12 08:30:00,2026-01-12 08:45:00,0.304510
2026-01-12 08:15:00,2026-01-12 08:30:00,0.284030
2026-01-12 08:00:00,2026-01-12 08:15:00,0.190570
2026-01-12 07:45:00,2026-01-12 08:00:00,0.207990
2026-01-12 07:30:00,2026-01-12 07:45:00,0.185070
2026-01-12 07:15:00,2026-01-12 07:30:00,0.132130
2026-01-12 07:00:00,2026-01-12 07:15:00,0.117680
2026-01-12 06:45:00,2026-01-12 07:00:00,0.144170
2026-01-12 06:30:00,2026-01-12 06:45:00,0.098480
2026-01-12 06:15:00,2026-01-12 06:30:00,0.089140
2026-01-12 06:00:00,2026-01-12 06:15:00,0.078820
2026-01-12 05:45:00,2026-01-12 06:00:00,0.077700
2026-01-12 05:30:00,2026-01-12 05:45:00,0.076950
2026-01-12 05:15:00,2026-01-12 05:30:00,0.076230
2026-01-12 05:00:00,2026-01-12 05:15:00,0.076520
2026-01-12 04:45:00,2026-01-12 05:00:00,0.075120
2026-01-12 04:30:00,2026-01-12 04:45:00,0.076990
2026-01-12 04:15:00,2026-01-12 04:30:00,0.077160
2026-01-12 04:00:00,2026-01-12 04:15:00,0.077510
2026-01-12 03:45:00,2026-01-12 04:00:00,0.082480
2026-01-12 03:30:00,2026-01-12 03:45:00,0.083800
2026-01-12 03:15:00,2026-01-12 03:30:00,0.083940
2026-01-12 03:00:00,2026-01-12 03:15:00,0.084800
2026-01-12 02:45:00,2026-01-12 03:00:00,0.083550
2026-01-12 02:30:00,2026-01-12 02:45:00,0.080770
2026-01-12 02:15:00,2026-01-12 02:30:00,0.079750
2026-01-12 02:00:00,2026-01-12 02:15:00,0.080220
2026-01-12 01:45:00,2026-01-12 02:00:00,0.081020
2026-01-12 01:30:00,2026-01-12 01:45:00,0.083870
2026-01-12 01:15:00,2026-01-12 01:30:00,0.081800
2026-01-12 01:00:00,2026-01-12 01:15:00,0.082810
2026-01-12 00:45:00,2026-01-12 01:00:00,0.078890
2026-01-12 00:30:00,2026-01-12 00:45:00,0.084750
2026-01-12 00:15:00,2026-01-12 00:30:00,0.092350
2026-01-12 00:00:00,2026-01-12 00:15:00,0.096140
2026-01-11 23:45:00,2026-01-12 00:00:00,0.090880
2026-01-11 23:30:00,2026-01-11 23:45:00,0.098630
2026-01-11 23:15:00,2026-01-11 23:30:00,0.101520
2026-01-11 23:00:00,2026-01-11 23:15:00,0.104930
2026-01-11 22:45:00,2026-01-11 23:00:00,0.092520
2026-01-11 22:30:00,2026-01-11 22:45:00,0.133140
2026-01-11 22:15:00,2026-01-11 22:30:00,0.226800
2026-01-11 22:00:00,2026-01-11 22:15:00,0.260200
2026-01-11 21:45:00,2026-01-11 22:00:00,0.299990
2026-01-11 21:30:00,2026-01-11 21:45:00,0.335410
2026-01-11 21:15:00,2026-01-11 21:30:00,0.483050
2026-01-11 21:00:00,2026-01-11 21:15:00,0.500030
2026-01-11 20:45:00,2026-01-11 21:00:00,0.226800
2026-01-11 20:30:00,2026-01-11 20:45:00,0.260990
2026-01-11 20:15:00,2026-01-11 20:30:00,0.260990
2026-01-11 20:00:00,2026-01-11 20:15:00,0.260200
2026-01-11 19:45:00,2026-01-11 20:00:00,0.249990
2026-01-11 19:30:00,2026-01-11 19:45:00,0.244330
2026-01-11 19:15:00,2026-01-11 19:30:00,0.250080
2026-01-11 19:00:00,2026-01-11 19:15:00,0.250070
2026-01-11 18:45:00,2026-01-11 19:00:00,0.260990
2026-01-11 18:30:00,2026-01-11 18:45:00,0.260990
2026-01-11 18:15:00,2026-01-11 18:30:00,0.260990
2026-01-11 18:00:00,2026-01-11 18:15:00,0.250100
2026-01-11 17:45:00,2026-01-11 18:00:00,0.261000
2026-01-11 17:30:00,2026-01-11 17:45:00,0.289990
2026-01-11 17:15:00,2026-01-11 17:30:00,0.290230
2026-01-11 17:00:00,2026-01-11 17:15:00,0.265590
2026-01-11 16:45:00,2026-01-11 17:00:00,0.299990
2026-01-11 16:30:00,2026-01-11 16:45:00,0.290000
2026-01-11 16:15:00,2026-01-11 16:30:00,0.261000
2026-01-11 16:00:00,2026-01-11 16:15:00,0.250040
